house_id,Type,Location,Area,Bath(s),Bedroom(s),Price,Area_Marlas
47082108,house,"dha defence, lahore, punjab",5 Marla,4,3,20500000,5.0
46813906,house,"raiwind road, lahore, punjab",5 Marla,4,3,24000000,5.0
42676025,house,"raiwind road, lahore, punjab",1 Kanal,6,5,84500000,20.0
47070604,house,"dha defence, lahore, punjab",1 Kanal,6,5,69500000,20.0
47130860,house,"dha defence, lahore, punjab",1 Kanal,6,5,73500000,20.0
45169732,house,"dha defence, lahore, punjab",5 Kanal,6,6,650000000,100.0
47334170,house,"dha defence, lahore, punjab",1 Kanal,6,5,105000000,20.0
46478046,house,"dha defence, lahore, punjab",5 Marla,4,3,23000000,5.0
47337681,house,"dha defence, lahore, punjab",5 Marla,4,3,24000000,5.0
46304096,house,"raiwind road, lahore, punjab",5 Marla,3,3,26000000,5.0
45782551,house,"bedian road, lahore, punjab",3.5 Marla,4,3,9500000,3.5
45361395,house,"dha defence, lahore, punjab",1 Kanal,6,6,192500000,20.0
47264724,house,other,6 Marla,5,4,19000000,6.0
44932527,house,"dha defence, lahore, punjab",2 Kanal,6,6,200000000,40.0
46569514,house,"dha defence, lahore, punjab",1 Kanal,6,5,68500000,20.0
46857052,house,"raiwind road, lahore, punjab",12 Marla,4,4,42500000,12.0
46740836,house,"dha defence, lahore, punjab",1 Kanal,6,5,75500000,20.0
47153991,house,"bahria town, lahore, punjab",10.7 Marla,5,5,36000000,10.7
44932876,house,"dha defence, lahore, punjab",2 Kanal,6,5,327500000,40.0
45286870,house,"raiwind road, lahore, punjab",5 Marla,4,4,24000000,5.0
47196847,house,"dha defence, lahore, punjab",1 Kanal,6,5,107500000,20.0
47032488,house,"bedian road, lahore, punjab",5 Marla,5,4,10800000,5.0
46797525,house,"dha defence, lahore, punjab",5 Marla,5,3,23500000,5.0
46260655,house,"dha defence, lahore, punjab",1 Kanal,6,5,62500000,20.0
46896606,house,other,3 Marla,3,3,7500000,3.0
47165400,house,"bedian road, lahore, punjab",4 Marla,5,4,8700000,4.0
47219256,house,"dha defence, lahore, punjab",1.1 Kanal,6,5,67000000,22.0
46816401,house,"raiwind road, lahore, punjab",10 Marla,5,7,46500000,10.0
44764027,house,"dha defence, lahore, punjab",2 Kanal,5,5,350000000,40.0
47324349,house,"central park housing scheme, lahore, punjab",1 Kanal,6,6,46000000,20.0
46758501,house,"dha defence, lahore, punjab",1 Kanal,5,5,112500000,20.0
46376040,house,"dha defence, lahore, punjab",5 Marla,4,3,19000000,5.0
47324169,house,"central park housing scheme, lahore, punjab",5 Marla,4,3,15800000,5.0
47346631,house,"bedian road, lahore, punjab",4 Marla,3,3,9000000,4.0
47324549,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,29800000,10.0
47324419,house,other,5 Marla,4,3,18500000,5.0
46193422,house,"dha defence, lahore, punjab",1 Kanal,6,5,68200000,20.0
46210022,house,"dha defence, lahore, punjab",1 Kanal,6,5,68500000,20.0
46195346,house,"dha defence, lahore, punjab",1 Kanal,6,5,77500000,20.0
46216371,house,"dha defence, lahore, punjab",1 Kanal,6,5,74500000,20.0
46979618,house,other,3.5 Marla,4,3,10000000,3.5
46910591,house,"bahria orchard, lahore, punjab",8 Marla,5,4,23700000,8.0
46229382,house,"dha defence, lahore, punjab",1 Kanal,6,5,68500000,20.0
45239370,house,"dha defence, lahore, punjab",5 Marla,5,4,20500000,5.0
47107586,house,"bedian road, lahore, punjab",5 Marla,4,3,13500000,5.0
46906314,house,"bahria town, lahore, punjab",10 Marla,6,5,33500000,10.0
46932994,house,"bedian road, lahore, punjab",4 Marla,5,4,8700000,4.0
47306873,house,"dha 11 rahbar, lahore, punjab",5 Marla,5,4,23500000,5.0
47309519,house,"raiwind road, lahore, punjab",5 Marla,5,4,26000000,5.0
47125213,house,"dha defence, lahore, punjab",1 Kanal,6,5,72500000,20.0
46820985,house,"bahria orchard, lahore, punjab",8 Marla,5,5,23500000,8.0
47214330,house,"dha defence, lahore, punjab",1 Kanal,6,5,99900000,20.0
45298405,house,"dha defence, lahore, punjab",2 Kanal,6,8,300000000,40.0
47125676,house,"dha defence, lahore, punjab",1 Kanal,6,5,70000000,20.0
47215614,house,"dha defence, lahore, punjab",1 Kanal,6,5,68500000,20.0
47272925,house,"bahria town, lahore, punjab",6 Marla,3,2,14500000,6.0
47354938,house,"dha defence, lahore, punjab",5 Marla,4,3,28000000,5.0
46451173,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
47216119,house,other,3 Marla,3,3,11500000,3.0
47166319,house,"central park housing scheme, lahore, punjab",10 Marla,5,5,21000000,10.0
46999577,house,other,3 Marla,3,3,9000000,3.0
47321627,house,"dha defence, lahore, punjab",1 Kanal,6,5,73100000,20.0
39253171,house,"dha defence, lahore, punjab",10 Marla,6,5,61500000,10.0
45670073,house,"dha defence, lahore, punjab",10 Marla,5,4,48500000,10.0
45639799,house,"dha defence, lahore, punjab",1 Kanal,6,5,68500000,20.0
47005760,house,"dha defence, lahore, punjab",1 Kanal,6,5,65500000,20.0
45640054,house,"dha defence, lahore, punjab",1 Kanal,6,5,67500000,20.0
47355980,house,"state life housing society, lahore, punjab",1 Kanal,6,5,54000000,20.0
47356138,house,"state life housing society, lahore, punjab",1 Kanal,6,5,53000000,20.0
47322563,house,"dha defence, lahore, punjab",5 Marla,4,3,18500000,5.0
46970788,house,"park view city, lahore, punjab",5 Marla,4,4,18000000,5.0
47166314,house,"central park housing scheme, lahore, punjab",5 Marla,4,4,15800000,5.0
47249364,house,"central park housing scheme, lahore, punjab",5 Marla,4,4,15000000,5.0
44598235,house,"dha defence, lahore, punjab",2 Kanal,7,6,350000000,40.0
47162191,house,"raiwind road, lahore, punjab",1 Kanal,6,5,82500000,20.0
47034324,house,"raiwind road, lahore, punjab",5 Marla,5,4,23500000,5.0
47196930,house,"dha defence, lahore, punjab",1 Kanal,6,5,135000000,20.0
46012669,house,"raiwind road, lahore, punjab",5 Marla,4,3,24000000,5.0
44587195,house,"dha defence, lahore, punjab",5 Marla,4,3,26000000,5.0
47359814,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,31500000,10.0
44365517,house,"dha defence, lahore, punjab",2 Kanal,6,5,120000000,40.0
47359617,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,31000000,10.0
45671749,house,other,8 Marla,6,5,21300000,8.0
42958180,house,other,5 Marla,4,3,12800000,5.0
47207028,house,"central park housing scheme, lahore, punjab",5 Marla,4,4,15000000,5.0
47245495,house,"dha defence, lahore, punjab",10 Marla,5,4,40000000,10.0
46069388,house,"raiwind road, lahore, punjab",10 Marla,5,4,55000000,10.0
45367158,house,"dha defence, lahore, punjab",1 Kanal,6,5,67500000,20.0
47180008,house,"central park housing scheme, lahore, punjab",3.5 Marla,3,3,8800000,3.5
45614680,house,"dha defence, lahore, punjab",1 Kanal,6,5,67500000,20.0
46703841,house,"state life housing society, lahore, punjab",1 Kanal,6,5,54500000,20.0
47289414,house,"dha defence, lahore, punjab",1 Kanal,6,5,76000000,20.0
47028790,house,other,5 Marla,6,5,18000000,5.0
47273122,house,"bahria orchard, lahore, punjab",5 Marla,4,3,15000000,5.0
34715013,house,"dha defence, lahore, punjab",5 Marla,4,3,24000000,5.0
47308723,house,"bahria town, lahore, punjab",10 Marla,6,5,33000000,10.0
38606569,house,"dha defence, lahore, punjab",11 Marla,5,4,52000000,11.0
46968464,house,"dha defence, lahore, punjab",1 Kanal,6,5,180000000,20.0
46363647,house,"dha defence, lahore, punjab",1 Kanal,6,5,71500000,20.0
47361478,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
47361439,house,"dha defence, lahore, punjab",1 Kanal,6,6,115000000,20.0
46183422,house,"bahria orchard, lahore, punjab",5 Marla,2,4,5900000,5.0
47272628,house,other,3 Marla,3,3,9000000,3.0
47206311,house,other,5 Marla,4,4,22500000,5.0
47362843,house,"dha defence, lahore, punjab",10 Marla,6,5,62500000,10.0
47206312,house,other,3 Marla,3,3,12000000,3.0
47206742,house,other,5 Marla,4,4,9000000,5.0
45961860,house,"johar town, lahore, punjab",7 Marla,6,7,42500000,7.0
47113733,house,"bahria town, lahore, punjab",10 Marla,6,5,37500000,10.0
47359926,house,"central park housing scheme, lahore, punjab",10 Marla,6,5,29500000,10.0
47362466,house,"bahria town, lahore, punjab",1 Kanal,6,5,95000000,20.0
46669829,house,"gt road, lahore, punjab",1 Kanal,4,3,72800000,20.0
43408529,house,"dha defence, lahore, punjab",2 Kanal,6,6,137000000,40.0
47134304,house,"dha defence, lahore, punjab",1.2 Kanal,6,5,75000000,24.0
45420702,house,"al rehman garden, lahore, punjab",3 Marla,5,4,8400000,3.0
46336632,house,"dha defence, lahore, punjab",1 Kanal,6,5,85000000,20.0
46756360,house,"dha defence, lahore, punjab",2 Kanal,6,6,155000000,40.0
47198684,house,"dha defence, lahore, punjab",1 Kanal,6,5,76000000,20.0
46171380,house,"al rehman garden, lahore, punjab",5 Marla,3,2,10800000,5.0
46621885,house,"al rehman garden, lahore, punjab",10 Marla,6,5,22500000,10.0
46174057,house,"al rehman garden, lahore, punjab",5 Marla,6,5,14500000,5.0
47313394,house,"bahria town, lahore, punjab",8 Marla,4,3,19000000,8.0
47245528,house,"dha defence, lahore, punjab",1 Kanal,5,5,105000000,20.0
47220568,house,"bahria town, lahore, punjab",1 Kanal,6,5,59900000,20.0
46870234,house,"bedian road, lahore, punjab",2.5 Marla,3,3,5500000,2.5
46869995,house,"bedian road, lahore, punjab",2.5 Marla,2,2,6700000,2.5
47308070,house,"dha defence, lahore, punjab",10 Marla,4,4,41000000,10.0
47268535,house,"dha defence, lahore, punjab",1 Kanal,6,6,120000000,20.0
47307961,house,"dha defence, lahore, punjab",10 Marla,4,4,44000000,10.0
46787752,house,"raiwind road, lahore, punjab",5 Marla,5,4,21500000,5.0
46297787,house,other,10 Marla,6,5,35000000,10.0
47145752,house,other,10 Marla,6,5,42500000,10.0
45613174,house,"state life housing society, lahore, punjab",5 Marla,4,3,19900000,5.0
47260853,house,"bahria town, lahore, punjab",10 Marla,6,5,28000000,10.0
47149653,house,"valencia housing society, lahore, punjab",1 Kanal,6,6,60000000,20.0
47320362,house,"bahria town, lahore, punjab",10 Marla,6,5,29500000,10.0
47245252,house,"dha defence, lahore, punjab",10 Marla,6,5,47500000,10.0
47346642,house,"bedian road, lahore, punjab",4 Marla,3,3,9000000,4.0
47024401,house,"dha defence, lahore, punjab",10 Marla,5,4,47000000,10.0
47143632,house,other,17 Marla,6,5,58000000,17.0
45512578,house,"bahria town, lahore, punjab",10 Marla,6,5,32000000,10.0
46926798,house,"state life housing society, lahore, punjab",1 Kanal,6,5,53500000,20.0
46980478,house,"dha defence, lahore, punjab",1 Kanal,6,5,65000000,20.0
46747914,house,"dha defence, lahore, punjab",1 Kanal,6,5,74000000,20.0
47302379,house,other,5 Marla,4,4,15000000,5.0
47361348,house,"dha defence, lahore, punjab",10 Marla,6,4,37900000,10.0
44871314,house,"dha defence, lahore, punjab",10 Marla,5,4,50000000,10.0
47301700,house,"dha defence, lahore, punjab",1 Kanal,6,5,65500000,20.0
45415583,house,"dha defence, lahore, punjab",10 Marla,5,4,47500000,10.0
47034142,house,"dha defence, lahore, punjab",2 Kanal,6,7,160000000,40.0
47034882,house,"dha defence, lahore, punjab",2 Kanal,6,7,250000000,40.0
46256838,house,"dha defence, lahore, punjab",10 Marla,5,4,45000000,10.0
47025625,house,other,3 Marla,3,3,12000000,3.0
46270280,house,"dha defence, lahore, punjab",10 Marla,5,4,64000000,10.0
46273575,house,"dha defence, lahore, punjab",10 Marla,5,4,42000000,10.0
47344098,house,"dha defence, lahore, punjab",1 Kanal,6,5,117500000,20.0
47147345,house,"dha defence, lahore, punjab",5 Marla,4,3,25000000,5.0
47179053,house,other,3 Marla,3,3,10000000,3.0
46980496,house,other,3 Marla,3,3,9000000,3.0
44480155,flat,"bahria orchard, lahore, punjab",5 Marla,2,2,5000000,5.0
46567112,house,"bahria orchard, lahore, punjab",5 Marla,4,3,16500000,5.0
47250340,house,"bahria town, lahore, punjab",5 Marla,4,3,21000000,5.0
46643868,house,"central park housing scheme, lahore, punjab",3.5 Marla,4,3,12500000,3.5
47130398,house,"dha defence, lahore, punjab",1 Kanal,6,5,102500000,20.0
45514908,house,"bahria orchard, lahore, punjab",5 Marla,4,3,5990000,5.0
46950816,house,"dha defence, lahore, punjab",1 Kanal,6,5,137500000,20.0
41076674,house,"dha defence, lahore, punjab",2 Kanal,7,6,240000000,40.0
40218609,house,"dha defence, lahore, punjab",2 Kanal,6,5,165000000,40.0
46824679,house,"dha defence, lahore, punjab",1.1 Kanal,6,6,137500000,22.0
47268891,house,other,5 Marla,4,4,15000000,5.0
46952359,house,"bahria orchard, lahore, punjab",5 Marla,4,4,17800000,5.0
47203706,house,other,3 Marla,3,3,12000000,3.0
47085033,house,other,10 Marla,5,5,35000000,10.0
47085054,house,other,5 Marla,4,4,21500000,5.0
47375533,house,"dha defence, lahore, punjab",1 Kanal,6,5,60000000,20.0
47198882,house,other,5 Marla,4,4,22500000,5.0
47181984,house,other,3 Marla,3,3,7500000,3.0
47166584,house,other,10 Marla,6,5,38500000,10.0
47200286,house,other,10 Marla,6,5,37500000,10.0
47163286,house,other,10 Marla,6,6,35000000,10.0
47167913,house,other,5 Marla,6,5,27500000,5.0
47101908,house,"dha defence, lahore, punjab",10 Marla,4,4,35000000,10.0
46346858,house,"central park housing scheme, lahore, punjab",5 Marla,4,4,17500000,5.0
47007790,house,"bahria town, lahore, punjab",5 Marla,4,3,19500000,5.0
47317551,house,"park view city, lahore, punjab",5 Marla,4,4,18500000,5.0
42386133,house,"bahria town, lahore, punjab",2 Kanal,8,7,165000000,40.0
47016181,house,"bahria town, lahore, punjab",10 Marla,5,5,40000000,10.0
47068373,house,"valencia housing society, lahore, punjab",10 Marla,6,6,40000000,10.0
47317823,house,"dha defence, lahore, punjab",7.1 Marla,2,2,50000000,7.1
47375294,house,"dha defence, lahore, punjab",10 Marla,5,4,48500000,10.0
47375348,house,"dha defence, lahore, punjab",10 Marla,5,4,62100000,10.0
47086878,house,"dha defence, lahore, punjab",5 Marla,3,3,19500000,5.0
46216049,house,"dha defence, lahore, punjab",10 Marla,5,4,40000000,10.0
47092914,house,"dha defence, lahore, punjab",1 Kanal,6,5,79000000,20.0
47093001,house,"dha defence, lahore, punjab",1 Kanal,6,5,72500000,20.0
47093080,house,"dha defence, lahore, punjab",1 Kanal,6,6,72500000,20.0
47030370,house,other,5 Marla,4,4,17500000,5.0
47376748,house,"dha defence, lahore, punjab",10 Marla,5,4,39500000,10.0
47070301,house,"dha defence, lahore, punjab",1 Kanal,6,5,70000000,20.0
45615047,house,"state life housing society, lahore, punjab",5 Marla,4,3,15000000,5.0
47322771,house,"bahria town, lahore, punjab",12 Marla,4,3,37500000,12.0
37773678,house,"state life housing society, lahore, punjab",10 Marla,5,4,30000000,10.0
37895979,house,"state life housing society, lahore, punjab",10 Marla,6,5,28900000,10.0
47226822,house,other,9 Marla,5,4,30000000,9.0
36836498,house,"dha defence, lahore, punjab",10 Marla,6,5,44900000,10.0
47226789,house,other,9 Marla,5,4,30000000,9.0
47375284,house,"bahria town, lahore, punjab",10 Marla,6,5,37500000,10.0
46416461,house,"dha defence, lahore, punjab",1 Kanal,6,5,75500000,20.0
37924158,house,"dha defence, lahore, punjab",5 Marla,4,3,19500000,5.0
46722461,house,"park view city, lahore, punjab",5 Marla,4,4,12000000,5.0
47133584,house,"dha defence, lahore, punjab",1 Kanal,6,6,187000000,20.0
47354163,house,"dha defence, lahore, punjab",11 Marla,5,4,51000000,11.0
47132324,house,"dha defence, lahore, punjab",1 Kanal,6,5,66500000,20.0
47378278,house,other,10 Marla,4,4,35000000,10.0
47270846,house,"state life housing society, lahore, punjab",1 Kanal,6,5,62500000,20.0
46981216,house,"dha defence, lahore, punjab",10 Marla,4,4,37500000,10.0
47133739,house,"dha defence, lahore, punjab",1 Kanal,6,5,96000000,20.0
47150000,house,"dha defence, lahore, punjab",2 Kanal,5,6,300000000,40.0
47195105,house,"dha defence, lahore, punjab",2 Kanal,6,5,130000000,40.0
47378842,house,"state life housing society, lahore, punjab",10 Marla,5,4,32500000,10.0
47195205,house,"dha defence, lahore, punjab",1 Kanal,6,5,75000000,20.0
47159872,house,"dha defence, lahore, punjab",1 Kanal,6,5,70000000,20.0
47378945,house,"state life housing society, lahore, punjab",10 Marla,5,4,33000000,10.0
44411929,house,"dha defence, lahore, punjab",5 Marla,4,3,22500000,5.0
47378829,house,"dha defence, lahore, punjab",1 Kanal,6,5,71900000,20.0
46823173,house,"dha defence, lahore, punjab",1 Kanal,6,5,84500000,20.0
46897234,house,"dha defence, lahore, punjab",1.1 Kanal,6,6,78800000,22.0
46798139,house,other,5 Marla,3,3,14500000,5.0
46770868,house,"dha defence, lahore, punjab",1 Kanal,6,2,76500000,20.0
45173835,house,"dha defence, lahore, punjab",1 Kanal,6,5,61000000,20.0
46230238,house,"dha defence, lahore, punjab",1 Kanal,6,5,73500000,20.0
45835377,house,"dha defence, lahore, punjab",10 Marla,5,4,52500000,10.0
46229700,house,"dha defence, lahore, punjab",1 Kanal,6,5,66500000,20.0
46997718,house,other,5 Marla,4,4,17000000,5.0
47208694,house,"dha defence, lahore, punjab",10 Marla,5,4,42500000,10.0
47041858,house,"dha defence, lahore, punjab",8 Marla,4,3,35000000,8.0
47052710,house,"dha defence, lahore, punjab",2 Kanal,6,5,135000000,40.0
47362061,flat,"dha defence, lahore, punjab",4.7 Marla,3,2,12300000,4.7
46705409,house,"state life housing society, lahore, punjab",10 Marla,5,4,30500000,10.0
46725138,flat,"gulberg, lahore, punjab",5.7 Marla,2,2,37000000,5.7
46997151,house,other,3 Marla,4,3,14500000,3.0
47145556,house,"dha defence, lahore, punjab",1 Kanal,6,5,67500000,20.0
47093174,house,"dha defence, lahore, punjab",10 Marla,5,4,42500000,10.0
47149304,house,"dha defence, lahore, punjab",5 Marla,3,3,19500000,5.0
46759328,house,other,2 Marla,3,2,8000000,2.0
46997093,house,other,3 Marla,4,3,13500000,3.0
46800130,house,other,5 Marla,5,4,17200000,5.0
47260653,house,"dha defence, lahore, punjab",1 Kanal,6,5,125000000,20.0
46172758,house,"dha defence, lahore, punjab",1 Kanal,6,5,78500000,20.0
47193869,house,other,4 Marla,3,3,19000000,4.0
47193872,house,other,6.5 Marla,3,3,22000000,6.5
47023598,house,"dha defence, lahore, punjab",1 Kanal,6,5,90000000,20.0
46987218,house,"allama iqbal town, lahore, punjab",10 Marla,6,6,36500000,10.0
46045729,house,other,1 Kanal,6,6,75000000,20.0
47010001,house,other,3.5 Marla,3,3,13000000,3.5
47049244,house,"khayaban-e-amin, lahore, punjab",5 Marla,4,3,16000000,5.0
47035786,house,other,2 Kanal,6,7,95000000,40.0
47047664,house,"gulberg, lahore, punjab",1 Kanal,3,2,53500000,20.0
47082427,house,"bahria town, lahore, punjab",1 Kanal,6,5,80000000,20.0
47010423,house,"dha 11 rahbar, lahore, punjab",5 Marla,4,3,18500000,5.0
47048007,house,"gulberg, lahore, punjab",1 Kanal,3,3,53500000,20.0
45883285,house,other,4 Marla,3,3,14500000,4.0
47104601,house,other,3 Marla,3,3,11000000,3.0
47033157,house,"raiwind road, lahore, punjab",3 Marla,4,3,14000000,3.0
47011778,house,other,12 Marla,5,5,36000000,12.0
46697078,house,"allama iqbal town, lahore, punjab",5 Marla,4,4,13900000,5.0
47131665,house,"valencia housing society, lahore, punjab",5 Marla,3,3,19000000,5.0
47216374,house,other,3 Marla,4,3,12500000,3.0
46997209,house,other,5 Marla,2,2,3000000,5.0
47206781,house,other,3 Marla,4,4,14500000,3.0
47230734,house,"dha defence, lahore, punjab",1 Kanal,6,6,68000000,20.0
47233516,house,"gt road, lahore, punjab",3 Marla,3,2,6400000,3.0
